id,date,passenger_mainline,passenger_regional,cargo_mail,ancillary_bags,ancillary_seats,ancillary_wifi,ancillary_other,loyalty_program,contract_carrier,total_revenue,load_factor,rasm,asm,rpm,created_at
823,2025-04-02,34970362.34,6512101.17,2457488.5,2705248.57,1982670.9,886477.77,565732.48,1721911.73,1933320.08,53735313.54,81.6,9.4333,569637329,464730267,2025-04-02 18:00:00
824,2025-04-03,33399024.85,7149040.3,2284095.64,2844845.76,1938657.51,840826.29,673048.12,1574037.08,1654755.17,52358330.72,80.2,9.286,563843562,451932252,2025-04-03 18:00:00
825,2025-04-04,36029436.63,8039862.57,2692580.08,3128849.23,2445574.82,1077197.93,618513.85,1574199.77,1557949.36,57164164.24,83.0,9.4865,602584425,500417916,2025-04-04 18:00:00
826,2025-04-05,42287264.89,7823923.22,2907434.09,4248654.9,3216773.17,1179089.41,827989.16,2014498.42,1917215.32,66422842.58,85.5,10.1147,656695962,561707884,2025-04-05 18:00:00
827,2025-04-06,38316403.95,8001231.84,2134321.88,2689301.93,2755086.75,1010432.09,1034614.95,1431810.59,1426896.95,58800100.93,81.9,9.1272,644226350,527891698,2025-04-06 18:00:00
828,2025-04-07,35578128.4,9020492.64,2410682.25,2699987.68,2363880.48,984406.38,695577.19,1896784.29,1626804.24,57276743.55,83.0,9.4715,604728993,502205683,2025-04-07 18:00:00
829,2025-04-08,37274727.72,8339003.22,2724537.96,4100220.05,2246965.49,1281439.46,927135.22,1810609.48,1706570.03,60411208.63,81.6,9.806,616060719,502512449,2025-04-08 18:00:00
830,2025-04-09,33081321.98,5912385.46,2183247.06,2721568.18,2040381.55,867654.48,928561.64,1378631.39,1449358.05,50563109.79,80.1,9.3485,540869843,433487945,2025-04-09 18:00:00
831,2025-04-10,35676620.38,7414012.87,2575627.95,2357870.05,1925536.47,931585.11,780950.19,1536697.25,1493376.28,54692276.55,80.8,9.0112,606936581,490523459,2025-04-10 18:00:00
832,2025-04-11,39485882.76,8803199.41,2699082.04,3126274.97,1911695.58,835924.95,1025648.51,1480099.4,1478277.77,60846085.39,82.7,9.1416,665592824,550712183,2025-04-11 18:00:00
833,2025-04-12,38793404.66,8210593.56,2469069.05,2327604.28,1977905.52,1079643.27,935865.43,1723599.26,1891609.18,59409294.21,84.9,9.4077,631494914,536399844,2025-04-12 18:00:00
834,2025-04-13,40058668.38,8431861.4,2556421.09,3501496.44,2419479.49,1226898.23,899947.94,1746010.74,1988156.4,62828940.11,84.7,9.9125,633838121,536996373,2025-04-13 18:00:00
835,2025-04-14,33937907.09,6920529.32,2787794.81,3159546.1,1956997.58,1063776.65,848490.52,1336286.36,1639020.9,53650349.33,79.2,9.0801,590856359,468075248,2025-04-14 18:00:00
836,2025-04-15,33870884.19,7911918.98,2818620.42,2570237.05,1634082.73,963046.46,994440.77,1689598.63,1564712.91,54017542.14,80.7,9.3748,576198392,465214292,2025-04-15 18:00:00
837,2025-04-16,34312028.56,7679100.05,2421429.49,2755007.5,2048476.59,1091923.16,667400.67,1797400.82,1500374.83,54273141.67,80.1,9.3578,579976969,464717694,2025-04-16 18:00:00
838,2025-04-17,37842646.52,7411888.7,2325060.29,3566160.13,2174156.82,1170280.88,687343.42,1735584.77,1617088.8,58530210.33,82.7,9.3944,623032089,514965220,2025-04-17 18:00:00
839,2025-04-18,40972374.21,8650522.77,2245144.46,2765546.98,2073907.23,1329627.33,734566.73,1822113.82,1510001.48,62103805.01,81.9,9.2941,668204025,547406097,2025-04-18 18:00:00
840,2025-04-19,40381427.22,8119892.46,2607584.48,2898752.0,2303298.78,1289670.15,1049017.08,1945372.15,1597925.16,62192939.48,85.4,9.6504,644459415,550412214,2025-04-19 18:00:00
841,2025-04-20,40505213.22,9526566.62,2148753.02,3350544.58,2326310.64,1388515.18,1074095.8,1859262.41,1696921.3,63876182.77,83.4,9.4617,675100391,562908297,2025-04-20 18:00:00
842,2025-04-21,34533249.95,7165986.38,2360059.88,2675520.58,1901639.12,943490.77,685548.98,1401673.67,1538115.24,53205284.57,79.5,8.827,602758631,478992853,2025-04-21 18:00:00
843,2025-04-22,37644014.78,6974998.86,2423609.08,3089117.96,2537709.57,854209.24,506535.82,1608777.58,1579968.02,57218940.91,80.0,9.2174,620769109,496542208,2025-04-22 18:00:00
844,2025-04-23,33642353.26,6774737.55,2302485.25,2434444.68,1506396.5,1031302.13,649330.15,1497684.23,1580769.98,51419503.73,79.8,8.8385,581765562,464127107,2025-04-23 18:00:00
845,2025-04-24,34945832.87,7167069.93,2447812.34,3045289.43,1541586.78,1087591.65,845389.21,1650873.75,1555139.52,54286585.48,79.2,9.0866,597436475,472881430,2025-04-24 18:00:00
846,2025-04-25,38761139.53,8063550.35,2879665.05,3236852.42,2326687.26,1328731.15,842400.01,1784821.93,1531104.7,60754952.4,83.2,9.5267,637731613,530820150,2025-04-25 18:00:00
847,2025-04-26,41068036.19,9481485.38,2361509.11,3716324.83,2495664.21,1360385.33,933122.91,1932326.95,1764623.76,65113478.67,81.6,9.1667,710326666,579550520,2025-04-26 18:00:00
848,2025-04-27,37840164.42,7734280.4,2297105.63,3292245.48,2392774.4,1353992.59,753269.86,1452148.86,1273209.5,58389191.14,80.4,8.9502,652375498,524429428,2025-04-27 18:00:00
849,2025-04-28,35864654.67,6403326.24,2568286.11,3122624.33,1997238.49,1093133.73,934502.23,1769063.14,1922176.04,55675004.98,80.0,9.4835,587073680,469601641,2025-04-28 18:00:00
850,2025-04-29,34669915.55,7521642.74,2416161.36,2445509.28,1825600.21,1002489.01,810331.87,1595408.26,1643044.07,53930102.35,78.2,8.9204,604570440,472923124,2025-04-29 18:00:00
851,2025-04-30,32313256.24,7254667.31,2638594.38,2905799.15,1936904.11,725757.92,786693.82,1898841.5,1735099.51,52195613.94,79.4,9.0793,574883281,456619682,2025-04-30 18:00:00
852,2025-05-01,34821462.95,7421710.19,2464496.73,2844611.83,1966276.6,1017914.45,788227.78,1534297.32,1810145.01,54669142.86,79.2,9.0861,601682094,476431350,2025-05-01 18:00:00
853,2025-05-02,39617824.05,7944965.93,2379568.2,3301512.42,2868670.04,1021743.15,954689.43,1886493.52,1523760.83,61499227.57,81.7,9.2483,664977450,543104603,2025-05-02 18:00:00
854,2025-05-03,44182773.17,8847628.16,2077443.07,4218687.99,2536364.32,1274498.04,1053064.89,2650966.39,1482535.96,68323961.99,85.1,10.2571,666112883,566621163,2025-05-03 18:00:00
855,2025-05-04,40160276.55,7813148.55,2105284.82,3124696.2,2392529.15,1133244.8,734439.15,1886346.59,1458973.82,60808939.63,82.7,9.2373,658300427,544254137,2025-05-04 18:00:00
856,2025-05-05,35997781.1,7161270.88,2059667.66,3546207.77,2872743.35,1075863.32,845668.96,1643725.18,1615880.82,56818809.04,80.3,9.2261,615848842,494824675,2025-05-05 18:00:00
857,2025-05-06,35967431.94,6816155.47,2482900.1,3576772.39,2102005.71,993085.15,905157.57,1477016.64,1804974.78,56125499.75,77.9,9.2148,609078321,474283404,2025-05-06 18:00:00
858,2025-05-07,34020534.59,6385920.64,2143245.46,3147846.73,2192598.11,1079814.52,905645.88,1824906.79,1548599.16,53249111.88,79.2,8.8137,604161400,478275366,2025-05-07 18:00:00
859,2025-05-08,33896515.85,6536504.27,2642227.01,2548807.56,2209052.05,579880.67,802141.68,1362792.2,1786735.66,52364656.95,80.2,9.1353,573211498,459457715,2025-05-08 18:00:00
860,2025-05-09,40039598.18,8724441.57,2402570.8,2527982.81,2636656.11,1151537.81,726278.19,1927330.27,1192070.09,61328465.83,81.1,9.3195,658068427,533801700,2025-05-09 18:00:00
861,2025-05-10,38522585.25,8794053.82,2345809.02,3690014.85,2400569.5,1263924.45,722480.71,1680826.05,1588204.49,61008468.14,83.4,9.4768,643765456,536808142,2025-05-10 18:00:00
862,2025-05-11,35173695.96,7639317.97,2227144.3,3028942.4,2164966.54,1247969.56,712598.25,1584691.73,1898481.91,55677808.62,80.8,8.943,622585129,503072358,2025-05-11 18:00:00
863,2025-05-12,34819781.56,8056229.9,2502961.29,2700205.3,2117135.84,1076900.82,792423.56,1353804.9,1631087.26,55050530.43,79.4,8.9868,612573275,486109635,2025-05-12 18:00:00
864,2025-05-13,35130486.18,7912114.44,2227029.77,3398369.48,1945949.6,1220416.65,755693.84,1851925.93,1499564.48,55941550.37,78.9,9.2827,602642669,475778200,2025-05-13 18:00:00
865,2025-05-14,33806156.55,7264479.82,2188911.54,2582263.36,2116405.71,969416.69,591779.2,1508126.91,1533995.32,52561535.1,79.8,9.0253,582381710,464757992,2025-05-14 18:00:00
866,2025-05-15,34691275.67,7488583.83,2597831.82,2801613.56,2644487.04,971752.94,606442.35,1385033.63,1060161.84,54247182.68,78.8,8.7227,621909631,490015704,2025-05-15 18:00:00
867,2025-05-16,35721256.81,7939406.51,2435627.79,3223804.26,2489252.04,1075840.76,486020.31,1866916.23,1463063.81,56701188.52,81.7,9.1837,617409576,504371343,2025-05-16 18:00:00
868,2025-05-17,38037699.21,8453788.58,2320192.16,2809615.54,2374744.69,1064569.57,456452.39,1653853.14,1876521.36,59047436.64,81.7,9.0373,653374494,533742851,2025-05-17 18:00:00
869,2025-05-18,38191656.27,7371952.63,2482045.35,3204478.21,2552983.84,949848.27,820084.57,1820712.22,1548830.81,58942592.17,81.1,9.2447,637582154,516762000,2025-05-18 18:00:00
870,2025-05-19,36434233.49,7471225.69,2358910.02,3493728.63,1932711.95,945069.0,1139696.4,1829256.55,1572422.46,57177254.19,80.0,9.3554,611168287,488767638,2025-05-19 18:00:00
871,2025-05-20,36594024.67,6063862.89,2425739.1,3187746.01,2119375.97,861840.09,1068074.12,1770059.25,1199285.77,55290007.87,79.6,9.1449,604599090,481482959,2025-05-20 18:00:00
872,2025-05-21,33289008.82,6602738.02,2196512.81,3244821.61,2249764.38,1002448.85,602100.78,1165675.3,1339361.69,51692432.26,79.2,8.9848,575334929,455696932,2025-05-21 18:00:00
873,2025-05-22,34024335.43,7560865.55,2735294.19,3277769.18,2446259.13,954231.79,768936.82,1683414.68,1903060.38,55354167.15,78.8,8.9502,618470637,487092286,2025-05-22 18:00:00
874,2025-05-23,37246213.8,7802639.01,2234568.55,3168810.41,2005078.06,989216.81,601216.54,1694588.43,1788606.56,57530938.17,82.7,8.9469,643025068,531738539,2025-05-23 18:00:00
875,2025-05-24,37044029.89,7267248.67,2631171.27,2283119.37,2079329.32,953263.84,620545.36,1643082.63,1405984.87,55927775.22,81.4,8.9844,622501551,506833601,2025-05-24 18:00:00
876,2025-05-25,34818073.95,7270129.6,2301339.32,2574527.67,2696694.87,1045246.43,599222.87,1582642.5,1539245.03,54427122.24,81.3,8.9296,609510601,495527970,2025-05-25 18:00:00
877,2025-05-26,35478980.79,6278412.13,2484131.84,3286536.53,2156060.86,1104169.49,748535.72,1346421.5,1659422.98,54542671.84,79.3,8.9338,610518376,483894259,2025-05-26 18:00:00
878,2025-05-27,34554000.76,7853813.14,2467240.06,2401416.18,2577275.65,811256.9,734969.18,1622685.4,1426229.94,54448887.21,81.1,9.1601,594411411,482290668,2025-05-27 18:00:00
879,2025-05-28,32359769.0,6540062.05,2540857.33,2644863.4,1995136.98,739396.82,744624.43,1267792.43,1264763.83,50097266.27,77.5,8.4869,590292280,457251799,2025-05-28 18:00:00
880,2025-05-29,33965231.65,7254919.32,2168060.73,3002010.41,2104806.46,1080707.09,837340.29,1513857.6,1633437.44,53560370.99,80.0,8.8721,603692311,482736513,2025-05-29 18:00:00
881,2025-05-30,35913434.15,8410455.78,2521263.75,3580415.21,2067036.23,808033.13,741701.35,1680077.93,1779677.04,57502094.57,79.2,8.9149,645013128,511103478,2025-05-30 18:00:00
882,2025-05-31,40483891.36,7889338.32,2661203.77,3208340.42,2734299.88,1222206.55,896508.0,2079665.01,1783523.53,62958976.84,81.7,9.2918,677577073,553876500,2025-05-31 18:00:00
883,2025-06-01,40596252.64,7276876.13,2378144.68,3189449.58,2876740.6,1399256.89,715498.8,1701061.51,1929479.19,62062760.02,83.3,9.4708,655306551,546171914,2025-06-01 18:00:00
884,2025-06-02,35205223.01,7551581.32,2432365.81,2973980.31,1820813.51,1213768.33,585181.64,1874957.54,1420571.9,55078443.37,79.5,8.9278,616931718,490561272,2025-06-02 18:00:00
885,2025-06-03,34321579.7,7367867.32,2321482.05,3037773.15,1962521.5,1062304.04,549286.36,1741280.16,1758222.23,54122316.51,79.1,8.9316,605965876,479377380,2025-06-03 18:00:00
886,2025-06-04,33682931.97,8191021.49,2353263.4,2811094.36,2267556.14,1038621.23,828498.78,1477095.97,1689841.17,54339924.51,78.2,8.6889,625394823,489110776,2025-06-04 18:00:00
887,2025-06-05,35570508.1,8702745.65,2748860.77,3396723.27,2097365.6,1316380.2,734472.96,1439049.5,1727814.58,57733920.63,78.9,8.7964,656338226,517818441,2025-06-05 18:00:00
888,2025-06-06,38306871.31,7697163.35,2221347.03,2949957.06,2147211.85,714898.82,556044.12,1485575.68,1701715.22,57780784.44,81.0,8.7246,662274991,536662782,2025-06-06 18:00:00
889,2025-06-07,36674912.54,7941340.77,2231183.53,3161436.48,2496693.71,958779.67,797592.95,1736878.72,1607705.76,57606524.13,80.4,9.0257,638247542,512968183,2025-06-07 18:00:00
890,2025-06-08,36817839.85,8625226.34,2721483.83,3293434.09,2534084.5,1155858.06,626076.86,1557894.58,1113769.95,58445668.06,80.9,9.0958,642556122,520126069,2025-06-08 18:00:00
891,2025-06-09,33491605.43,7256752.07,2528977.03,2712742.07,1889022.44,892579.82,959250.33,1741455.77,1989528.96,53461913.92,79.0,8.584,622805814,492097062,2025-06-09 18:00:00
892,2025-06-10,33258140.16,7274707.87,2814777.68,3106213.82,2051991.74,1096158.81,654676.95,1416875.95,1815233.1,53488776.08,77.8,8.6909,615455037,479043522,2025-06-10 18:00:00
893,2025-06-11,34486671.74,7505437.17,2317917.87,2982737.94,1735790.12,960198.05,852718.27,1431081.18,1435085.57,53707637.91,77.8,8.7773,611891412,475874536,2025-06-11 18:00:00
894,2025-06-12,34971985.85,6973319.79,2426941.74,3248493.81,1847785.19,997644.98,921716.49,1649563.24,1845225.65,54882676.74,77.1,8.6712,632929864,487921883,2025-06-12 18:00:00
895,2025-06-13,36756565.07,8877827.12,2273966.21,3195654.03,2241905.0,988799.43,668244.87,1564718.36,1652365.87,58220045.96,81.7,8.7656,664189111,542472617,2025-06-13 18:00:00
896,2025-06-14,42891001.87,9835456.96,2426650.01,3807178.85,2584236.66,1111303.98,956648.99,1974819.67,1658302.4,67245599.39,81.8,9.4543,711273344,582138305,2025-06-14 18:00:00
897,2025-06-15,38254297.39,7907460.29,2057247.17,3009698.25,1999360.52,987403.1,926284.65,1948289.33,1585083.47,58675124.17,81.5,8.8496,663027231,540058366,2025-06-15 18:00:00
898,2025-06-16,35783055.22,7118360.22,2527281.99,2815850.31,1942025.44,1040738.18,803765.6,1666994.66,1858593.47,55556665.09,79.8,8.9335,621893238,496392648,2025-06-16 18:00:00
899,2025-06-17,36116877.6,6832281.58,2456517.59,3512148.37,1859284.04,899373.1,846738.63,1683220.66,1578502.33,55784943.9,78.8,8.7906,634596189,499766213,2025-06-17 18:00:00
900,2025-06-18,32450079.25,7634630.14,2382186.66,2964480.38,2065138.58,1032328.51,541315.43,1525988.78,1516269.35,52112417.08,79.1,8.8226,590671199,467253905,2025-06-18 18:00:00
901,2025-06-19,35411699.61,7268243.17,2317255.1,2647745.11,1567282.39,1084054.95,857534.85,1329160.62,1983225.4,54466201.2,79.0,8.5193,639327538,504989024,2025-06-19 18:00:00
902,2025-06-20,39774845.46,8893834.46,2219661.71,3452800.01,2064608.1,1288612.15,797698.18,1907569.32,1708608.84,62108238.23,81.0,9.2385,672278876,544554983,2025-06-20 18:00:00
903,2025-06-21,40556641.61,7238182.63,2528854.86,2484590.69,1828961.28,952444.44,948936.39,1898036.95,1715187.06,60151835.91,80.5,8.7647,686297516,552215409,2025-06-21 18:00:00
904,2025-06-22,41923623.31,9717963.1,2164966.06,3322891.47,2655952.29,888868.59,1076596.78,2115654.13,1891182.56,65757698.29,83.7,9.2773,708802483,593594820,2025-06-22 18:00:00
905,2025-06-23,35300806.91,6937783.54,2485676.19,3339819.11,1608944.82,987831.55,871055.67,1730765.17,1606210.02,54868892.98,78.0,8.7602,626343248,488776003,2025-06-23 18:00:00
906,2025-06-24,35168250.82,8629017.52,2783264.31,2945289.8,2119021.93,1392494.01,822756.97,1582228.64,1647997.49,57090321.49,77.8,8.5961,664142979,516502093,2025-06-24 18:00:00
907,2025-06-25,35869502.81,6485419.43,2670032.05,3091202.43,2622641.46,1186019.2,881260.35,1835154.23,1810146.77,56451378.73,79.1,9.1805,614906031,486266980,2025-06-25 18:00:00
908,2025-06-26,33157114.27,6961257.24,2098557.77,1989426.86,2433316.79,854863.84,820759.41,1476713.31,1423123.92,51215133.41,78.9,8.4285,607645733,479140130,2025-06-26 18:00:00
909,2025-06-27,37076516.71,8897636.79,2282920.09,3006069.94,1688936.91,1101100.19,1037475.26,1751338.39,1792417.06,58634411.34,79.4,8.7312,671548037,532905219,2025-06-27 18:00:00
910,2025-06-28,36790867.95,9249054.1,2465359.0,3251677.06,2295282.06,1137218.52,804388.08,1635142.64,1587745.17,59216734.58,82.4,8.8777,667031343,549491992,2025-06-28 18:00:00
911,2025-06-29,35997124.81,7843986.19,2371239.63,3227246.59,1875026.5,810887.33,815544.67,1738977.51,1925337.86,56605371.09,80.9,8.5602,661263147,535025864,2025-06-29 18:00:00
912,2025-06-30,35450621.52,7358523.06,2117498.77,3354463.91,1788657.98,1186833.76,912083.06,1563994.61,1860632.8,55593309.47,77.2,8.6081,645828121,498455895,2025-06-30 18:00:00
913,2025-07-01,38643303.12,8323277.17,2617136.53,3203430.22,2283519.36,1056133.2,774351.88,2095926.12,1951753.01,60948830.61,79.9,9.0014,677101204,541219982,2025-07-01 18:00:00
914,2025-07-02,35681646.82,7937823.63,2536827.68,2973831.26,2491518.42,986143.54,594418.06,2001269.88,1500731.55,56704210.84,79.2,8.7655,646900646,512653138,2025-07-02 18:00:00
915,2025-07-03,39489955.93,7944961.04,2927782.25,2830593.67,2558841.38,1109475.79,946689.58,1989096.89,1836193.8,61633590.33,77.0,8.8973,692726122,533196174,2025-07-03 18:00:00
916,2025-07-04,46582795.34,9545178.45,2487705.17,3864265.75,2528461.61,1517581.79,986432.86,2501798.12,1596600.79,71610819.88,83.1,9.6988,738350328,613658426,2025-07-04 18:00:00
917,2025-07-05,45991393.72,10503416.29,2776724.13,3329052.51,3018887.59,1148831.5,789667.19,1761651.02,1851037.74,71170661.69,81.8,9.2963,765583291,625950474,2025-07-05 18:00:00
918,2025-07-06,42237717.91,9630128.7,2282379.38,2809707.85,1776110.12,894262.03,1013796.79,1642756.26,1342696.98,63629556.02,80.9,8.6949,731804552,592392355,2025-07-06 18:00:00
919,2025-07-07,41226920.73,8905966.66,2331414.93,3056902.22,2225282.15,1207611.59,1142997.09,1830153.59,1515485.1,63442734.06,80.4,8.9687,707381408,568458163,2025-07-07 18:00:00
920,2025-07-08,36893553.5,7226058.56,2687630.42,3692559.52,1970442.92,731428.26,571150.2,1704709.25,2124549.57,57602082.2,78.6,9.1663,628409866,494146718,2025-07-08 18:00:00
921,2025-07-09,38547190.77,7302897.52,2761993.51,3172217.47,2336983.79,1032894.55,1005669.22,1734969.08,1941602.51,59836418.42,78.4,9.1647,652897842,511871815,2025-07-09 18:00:00
922,2025-07-10,36743657.61,7798722.23,2347712.55,3204001.88,2144998.33,1203262.82,440923.89,1388517.97,1780322.12,57052119.4,77.6,8.7067,655267789,508693502,2025-07-10 18:00:00
923,2025-07-11,42277202.67,9007927.29,2548246.46,3376470.38,2488784.14,1281691.56,862406.46,2188181.7,1656511.41,65687422.07,81.6,9.1732,716079648,584404647,2025-07-11 18:00:00
924,2025-07-12,42947892.49,8686150.63,2263136.16,2881566.93,2516842.86,1381608.97,1261038.75,2438194.43,1617352.98,65993784.2,81.5,9.1491,721316248,587690243,2025-07-12 18:00:00
925,2025-07-13,41873173.28,9806737.55,2508558.92,3951200.0,2519896.49,1276353.17,866217.93,2194361.07,1903919.55,66900417.96,80.9,9.3345,716697418,579874642,2025-07-13 18:00:00
926,2025-07-14,39754121.59,8969690.05,2717179.42,2515562.05,2557026.75,1496398.33,888892.36,2044459.71,1782594.18,62725924.44,77.4,8.7379,717863134,555856290,2025-07-14 18:00:00
927,2025-07-15,36891087.86,8513175.39,2459317.21,2931073.41,2257537.14,946147.26,924175.79,1738699.03,2204337.27,58865550.36,78.5,8.8855,662490179,520212843,2025-07-15 18:00:00
928,2025-07-16,38013207.5,8790998.03,2498595.57,3210361.77,2194319.45,1124906.86,575295.91,1588382.38,1818039.59,59814107.06,78.3,8.9644,667238863,522257986,2025-07-16 18:00:00
929,2025-07-17,37836455.32,7975243.11,2320334.74,3303307.81,2391793.17,993113.05,843313.26,1754197.97,1872363.72,59290122.15,76.7,8.8767,667926277,512579001,2025-07-17 18:00:00
930,2025-07-18,40975275.27,8783242.53,2420105.25,3185225.48,2729321.63,1304128.49,911980.65,2316247.91,1549471.41,64174998.62,79.1,8.9761,714957863,565259755,2025-07-18 18:00:00
931,2025-07-19,44720642.92,8988516.26,2913450.71,2979306.46,2484311.89,1241163.33,1316990.91,1978443.9,1778786.35,68401612.73,81.5,9.3215,733804863,597990695,2025-07-19 18:00:00
932,2025-07-20,40424751.17,8802407.73,2570918.99,3112263.88,2406274.35,1409828.54,689526.46,1767580.89,1898751.32,63082303.33,77.7,8.6447,729719495,566817666,2025-07-20 18:00:00
933,2025-07-21,40919493.74,8721116.11,2352802.38,3171768.99,2835526.65,1058862.94,837779.28,2108848.24,1776089.72,63782288.05,78.5,9.0733,702970634,552035109,2025-07-21 18:00:00
934,2025-07-22,39423349.45,8475799.02,2495441.07,3046205.35,2017604.81,1325748.35,720918.11,2044827.25,1750913.19,61300806.6,77.7,8.7763,698477892,542661361,2025-07-22 18:00:00
935,2025-07-23,40492437.09,8130055.57,2234588.54,3834657.52,3014160.55,1229858.9,723290.2,1690984.05,1932199.8,63282232.22,79.8,9.5183,664848210,530669039,2025-07-23 18:00:00
936,2025-07-24,37022872.42,8226579.21,2356146.0,2697633.55,1824737.44,1031833.22,981461.94,1654647.57,2197236.99,57993148.34,77.6,8.4769,684131640,531143991,2025-07-24 18:00:00
937,2025-07-25,38985524.42,9504149.29,2845770.58,3431107.92,2231417.7,1176184.28,861837.63,1695498.88,1891606.83,62623097.53,81.5,9.0984,688290221,560970684,2025-07-25 18:00:00
938,2025-07-26,42262856.08,8814148.63,2539565.56,3659243.62,2214509.42,1227527.09,835863.41,1958817.74,2114543.62,65627075.17,80.2,8.9746,731250416,586567624,2025-07-26 18:00:00
939,2025-07-27,43165277.67,8945351.84,2960251.68,4083631.7,3345456.47,1270087.31,860224.26,2223807.48,1997949.14,68852037.55,80.8,9.3067,739807785,597810393,2025-07-27 18:00:00
940,2025-07-28,40402197.32,9034338.36,2554249.25,3380398.57,2261440.26,1097829.34,797825.9,1696078.68,2101194.21,63325551.89,79.0,9.0943,696320080,550315783,2025-07-28 18:00:00
941,2025-07-29,36298115.42,8245734.32,2569122.64,3372505.44,2032450.2,914481.87,729765.89,1867477.2,1723226.97,57752879.95,77.6,8.6297,669235654,519125620,2025-07-29 18:00:00
942,2025-07-30,38430317.47,9204112.89,2711530.23,3200392.24,2191835.11,1024541.33,651094.84,1787327.05,1813094.6,61014245.76,79.3,9.0308,675622290,535748756,2025-07-30 18:00:00
943,2025-07-31,37802841.74,9012505.04,2030048.07,3377454.27,2297082.97,803968.92,792539.67,2178614.09,1814021.38,60109076.15,76.9,8.8206,681463017,523936113,2025-07-31 18:00:00
944,2025-08-01,41578473.13,9956568.81,2581739.87,2909270.26,2385459.53,1304224.95,854985.35,1978892.27,1946688.57,65496302.74,80.9,9.0345,724959208,586522402,2025-08-01 18:00:00
945,2025-08-02,41602614.04,8695640.37,2533092.64,2496156.84,2451929.34,959328.99,789152.21,1893559.92,2000649.19,63422123.54,81.6,8.7375,725861667,592528597,2025-08-02 18:00:00
946,2025-08-03,41856446.97,8474192.07,2848798.45,3715825.69,1674257.88,1135540.79,946800.58,2045674.14,1854343.73,64551880.3,81.3,9.2401,698608466,567885695,2025-08-03 18:00:00
947,2025-08-04,39378076.08,8363326.71,2745981.25,3516928.09,2380691.32,1204661.2,904103.22,1745010.65,2019129.02,62257907.54,80.3,9.2544,672739430,539987384,2025-08-04 18:00:00
948,2025-08-05,33500959.09,6347337.94,2320968.61,3006879.37,2014829.86,1050509.23,662428.24,1240327.26,1703427.61,51847667.21,77.0,8.7111,595188002,458420710,2025-08-05 18:00:00
949,2025-08-06,35171119.03,8123504.38,2809738.83,2804920.48,2402488.16,735125.35,753487.18,1575574.48,2021029.97,56396987.86,76.3,8.6344,653163528,498045818,2025-08-06 18:00:00
950,2025-08-07,32945792.54,5842078.91,2505451.5,3291193.17,2321771.96,910378.16,1009277.71,1473287.48,2049624.72,52348856.15,76.7,8.9214,586777271,449946893,2025-08-07 18:00:00
951,2025-08-08,37649544.89,8931305.03,2377202.06,3027069.41,2202435.71,1123423.97,1147623.38,1432128.93,1975455.9,59866189.28,81.1,9.0361,662521491,537527729,2025-08-08 18:00:00
952,2025-08-09,42120870.79,9073455.76,2606636.72,3757551.93,2802294.48,1188148.24,749062.37,1922178.53,1856341.72,66076540.54,80.9,9.0746,728144509,589100817,2025-08-09 18:00:00
953,2025-08-10,40218744.12,9614300.11,2528114.71,3657748.47,2058694.94,1342352.86,737700.64,1434379.34,1983310.3,63575345.49,80.4,8.8917,715000218,574819238,2025-08-10 18:00:00
954,2025-08-11,33905254.16,7774926.07,2890247.69,3464689.82,2242450.75,837892.83,602238.24,1500699.64,1630933.74,54849332.94,76.4,8.5486,641619602,490117975,2025-08-11 18:00:00
955,2025-08-12,34668759.89,7596455.94,2647522.12,2836934.35,1921349.39,686574.42,909299.71,1636988.81,1870414.72,54774299.35,78.6,8.5935,637390948,501103618,2025-08-12 18:00:00
956,2025-08-13,35188823.92,8439069.22,2623618.73,2761199.13,1777824.55,1099344.75,718059.02,1635751.81,1892808.8,56136499.93,76.2,8.3667,670948369,511192175,2025-08-13 18:00:00
957,2025-08-14,36779959.44,7190482.95,2771347.2,2575279.29,2152190.01,950822.84,844419.94,1616282.54,1535456.05,56416240.26,79.0,8.7066,647970948,511963467,2025-08-14 18:00:00
958,2025-08-15,43584373.32,9827149.47,2815460.34,4381261.16,3103372.11,913782.89,1307002.49,1986242.23,1930971.22,69849615.23,83.5,9.3879,744034914,621326739,2025-08-15 18:00:00
959,2025-08-16,40666124.36,9088810.83,2755740.54,3627992.05,2498853.81,1112867.14,892952.49,1711217.41,1553147.35,63907705.98,80.5,8.9164,716746854,576814934,2025-08-16 18:00:00
960,2025-08-17,40168839.47,9425636.11,2892277.24,3596340.74,2891027.91,1322447.85,997191.23,1849939.05,1733114.42,64876814.02,80.7,9.1137,711862802,574430480,2025-08-17 18:00:00
961,2025-08-18,36993463.5,8297841.93,2728237.32,4069280.98,1998022.08,848888.62,890864.86,1712443.41,1835644.35,59374687.05,76.9,8.5387,695363463,534449344,2025-08-18 18:00:00
962,2025-08-19,35312788.19,7838095.82,2640798.42,3116369.36,2414787.64,1318720.19,693794.96,1465436.57,1666727.21,56467518.36,75.2,8.6576,652228992,490693484,2025-08-19 18:00:00
963,2025-08-20,32900645.18,7807634.19,2868968.95,2368082.7,1802386.82,810950.68,863202.61,1557467.06,1845025.93,52824364.12,76.6,8.4728,623457252,477795515,2025-08-20 18:00:00
964,2025-08-21,33990831.55,8632763.06,2595623.37,2822631.43,2100722.76,963573.57,632270.15,1608013.22,1841518.88,55187947.99,76.0,8.4436,653608225,496751416,2025-08-21 18:00:00
